"時間(秒)","総合COP左右X(cm)","総合COP前後Y(cm)","左プレートCOP左右X(cm)","左プレートCOP前後Y(cm)","左荷重(kgf)","右プレートCOP左右X(cm)","右プレートCOP前後Y(cm)","右荷重(kgf)","","","",""
15.510,0.024,-5.349,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
15.520,0.031,-5.340,"---.---","---.---",50.586,"---.---","---.---","---.---","","","",""
15.530,0.039,-5.327,"---.---","---.---",50.586,"---.---","---.---","---.---","","","",""
15.540,0.048,-5.324,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
15.550,0.060,-5.311,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
15.560,0.068,-5.302,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
15.570,0.080,-5.294,"---.---","---.---",50.493,"---.---","---.---","---.---","","","",""
15.580,0.094,-5.287,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
15.590,0.104,-5.283,"---.---","---.---",50.523,"---.---","---.---","---.---","","","",""
15.600,0.113,-5.278,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
15.610,0.123,-5.273,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
15.620,0.130,-5.272,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
15.630,0.145,-5.268,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
15.640,0.159,-5.263,"---.---","---.---",50.508,"---.---","---.---","---.---","","","",""
15.650,0.176,-5.261,"---.---","---.---",50.493,"---.---","---.---","---.---","","","",""
15.660,0.191,-5.254,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
15.670,0.200,-5.249,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
15.680,0.210,-5.246,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
15.690,0.222,-5.247,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
15.700,0.232,-5.243,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
15.710,0.249,-5.244,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
15.720,0.263,-5.233,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
15.730,0.282,-5.219,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
15.740,0.297,-5.206,"---.---","---.---",50.586,"---.---","---.---","---.---","","","",""
15.750,0.306,-5.196,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
15.760,0.312,-5.189,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
15.770,0.314,-5.188,"---.---","---.---",50.508,"---.---","---.---","---.---","","","",""
15.780,0.314,-5.186,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
15.790,0.309,-5.173,"---.---","---.---",50.493,"---.---","---.---","---.---","","","",""
15.800,0.304,-5.174,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
15.810,0.295,-5.168,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
15.820,0.282,-5.171,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
15.830,0.273,-5.161,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
15.840,0.270,-5.160,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
15.850,0.268,-5.151,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
15.860,0.265,-5.145,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
15.870,0.266,-5.145,"---.---","---.---",50.523,"---.---","---.---","---.---","","","",""
15.880,0.263,-5.137,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
15.890,0.263,-5.133,"---.---","---.---",50.484,"---.---","---.---","---.---","","","",""
15.900,0.263,-5.122,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
15.910,0.261,-5.118,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
15.920,0.266,-5.118,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
15.930,0.268,-5.113,"---.---","---.---",50.576,"---.---","---.---","---.---","","","",""
15.940,0.273,-5.109,"---.---","---.---",50.581,"---.---","---.---","---.---","","","",""
15.950,0.280,-5.103,"---.---","---.---",50.571,"---.---","---.---","---.---","","","",""
15.960,0.285,-5.096,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
15.970,0.290,-5.091,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
15.980,0.290,-5.085,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
15.990,0.292,-5.072,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
16.000,0.292,-5.067,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
16.010,0.302,-5.061,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
16.020,0.299,-5.058,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
16.030,0.302,-5.055,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
16.040,0.299,-5.045,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
16.050,0.297,-5.042,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
16.060,0.292,-5.027,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
16.070,0.290,-5.015,"---.---","---.---",50.479,"---.---","---.---","---.---","","","",""
16.080,0.288,-5.000,"---.---","---.---",50.445,"---.---","---.---","---.---","","","",""
16.090,0.288,-4.995,"---.---","---.---",50.415,"---.---","---.---","---.---","","","",""
16.100,0.283,-4.990,"---.---","---.---",50.410,"---.---","---.---","---.---","","","",""
16.110,0.273,-4.985,"---.---","---.---",50.430,"---.---","---.---","---.---","","","",""
16.120,0.264,-4.979,"---.---","---.---",50.464,"---.---","---.---","---.---","","","",""
16.130,0.249,-4.973,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
16.140,0.234,-4.967,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
16.150,0.222,-4.968,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
16.160,0.215,-4.964,"---.---","---.---",50.586,"---.---","---.---","---.---","","","",""
16.170,0.205,-4.964,"---.---","---.---",50.586,"---.---","---.---","---.---","","","",""
16.180,0.195,-4.959,"---.---","---.---",50.581,"---.---","---.---","---.---","","","",""
16.190,0.193,-4.953,"---.---","---.---",50.596,"---.---","---.---","---.---","","","",""
16.200,0.186,-4.951,"---.---","---.---",50.606,"---.---","---.---","---.---","","","",""
16.210,0.174,-4.945,"---.---","---.---",50.620,"---.---","---.---","---.---","","","",""
16.220,0.169,-4.942,"---.---","---.---",50.601,"---.---","---.---","---.---","","","",""
16.230,0.162,-4.933,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
16.240,0.159,-4.930,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
16.250,0.157,-4.922,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
16.260,0.152,-4.907,"---.---","---.---",50.484,"---.---","---.---","---.---","","","",""
16.270,0.152,-4.882,"---.---","---.---",50.484,"---.---","---.---","---.---","","","",""
16.280,0.155,-4.856,"---.---","---.---",50.479,"---.---","---.---","---.---","","","",""
16.290,0.152,-4.842,"---.---","---.---",50.469,"---.---","---.---","---.---","","","",""
16.300,0.150,-4.824,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
16.310,0.145,-4.816,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
16.320,0.138,-4.806,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
16.330,0.133,-4.795,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
16.340,0.130,-4.772,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
16.350,0.133,-4.759,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
16.360,0.133,-4.747,"---.---","---.---",50.523,"---.---","---.---","---.---","","","",""
16.370,0.135,-4.734,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
16.380,0.135,-4.723,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
16.390,0.135,-4.711,"---.---","---.---",50.508,"---.---","---.---","---.---","","","",""
16.400,0.138,-4.710,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
16.410,0.138,-4.700,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
16.420,0.142,-4.692,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
16.430,0.140,-4.682,"---.---","---.---",50.576,"---.---","---.---","---.---","","","",""
16.440,0.140,-4.664,"---.---","---.---",50.591,"---.---","---.---","---.---","","","",""
16.450,0.140,-4.651,"---.---","---.---",50.586,"---.---","---.---","---.---","","","",""
16.460,0.142,-4.644,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
16.470,0.142,-4.638,"---.---","---.---",50.523,"---.---","---.---","---.---","","","",""
16.480,0.145,-4.634,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
16.490,0.145,-4.623,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
16.500,0.145,-4.616,"---.---","---.---",50.474,"---.---","---.---","---.---","","","",""
16.510,0.138,-4.597,"---.---","---.---",50.484,"---.---","---.---","---.---","","","",""
16.520,0.130,-4.582,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
16.530,0.126,-4.568,"---.---","---.---",50.484,"---.---","---.---","---.---","","","",""
16.540,0.121,-4.558,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
16.550,0.118,-4.552,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
16.560,0.113,-4.548,"---.---","---.---",50.571,"---.---","---.---","---.---","","","",""
16.570,0.111,-4.537,"---.---","---.---",50.581,"---.---","---.---","---.---","","","",""
16.580,0.106,-4.535,"---.---","---.---",50.571,"---.---","---.---","---.---","","","",""
16.590,0.101,-4.520,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
16.600,0.097,-4.514,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
16.610,0.099,-4.508,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
16.620,0.094,-4.503,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
16.630,0.089,-4.501,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
16.640,0.082,-4.499,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
16.650,0.072,-4.490,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
16.660,0.060,-4.472,"---.---","---.---",50.571,"---.---","---.---","---.---","","","",""
16.670,0.039,-4.446,"---.---","---.---",50.630,"---.---","---.---","---.---","","","",""
16.680,0.014,-4.421,"---.---","---.---",50.693,"---.---","---.---","---.---","","","",""
16.690,-0.012,-4.405,"---.---","---.---",50.674,"---.---","---.---","---.---","","","",""
16.700,-0.039,-4.392,"---.---","---.---",50.610,"---.---","---.---","---.---","","","",""
16.710,-0.060,-4.382,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
16.720,-0.089,-4.370,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
16.730,-0.114,-4.350,"---.---","---.---",50.440,"---.---","---.---","---.---","","","",""
16.740,-0.136,-4.342,"---.---","---.---",50.420,"---.---","---.---","---.---","","","",""
16.750,-0.152,-4.335,"---.---","---.---",50.425,"---.---","---.---","---.---","","","",""
16.760,-0.164,-4.330,"---.---","---.---",50.464,"---.---","---.---","---.---","","","",""
16.770,-0.176,-4.332,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
16.780,-0.188,-4.335,"---.---","---.---",50.571,"---.---","---.---","---.---","","","",""
16.790,-0.198,-4.342,"---.---","---.---",50.610,"---.---","---.---","---.---","","","",""
16.800,-0.202,-4.347,"---.---","---.---",50.615,"---.---","---.---","---.---","","","",""
16.810,-0.210,-4.351,"---.---","---.---",50.591,"---.---","---.---","---.---","","","",""
16.820,-0.205,-4.357,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
16.830,-0.205,-4.360,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
16.840,-0.203,-4.361,"---.---","---.---",50.493,"---.---","---.---","---.---","","","",""
16.850,-0.198,-4.363,"---.---","---.---",50.464,"---.---","---.---","---.---","","","",""
16.860,-0.194,-4.369,"---.---","---.---",50.430,"---.---","---.---","---.---","","","",""
16.870,-0.189,-4.370,"---.---","---.---",50.415,"---.---","---.---","---.---","","","",""
16.880,-0.182,-4.376,"---.---","---.---",50.401,"---.---","---.---","---.---","","","",""
16.890,-0.182,-4.389,"---.---","---.---",50.406,"---.---","---.---","---.---","","","",""
16.900,-0.179,-4.392,"---.---","---.---",50.420,"---.---","---.---","---.---","","","",""
16.910,-0.181,-4.399,"---.---","---.---",50.454,"---.---","---.---","---.---","","","",""
16.920,-0.181,-4.407,"---.---","---.---",50.493,"---.---","---.---","---.---","","","",""
16.930,-0.179,-4.407,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
16.940,-0.171,-4.411,"---.---","---.---",50.576,"---.---","---.---","---.---","","","",""
16.950,-0.164,-4.418,"---.---","---.---",50.571,"---.---","---.---","---.---","","","",""
16.960,-0.154,-4.421,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
16.970,-0.147,-4.425,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
16.980,-0.145,-4.424,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
16.990,-0.150,-4.419,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
17.000,-0.152,-4.411,"---.---","---.---",50.576,"---.---","---.---","---.---","","","",""
17.010,-0.152,-4.398,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
17.020,-0.150,-4.398,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
17.030,-0.152,-4.387,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
17.040,-0.150,-4.385,"---.---","---.---",50.508,"---.---","---.---","---.---","","","",""
17.050,-0.152,-4.384,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
17.060,-0.155,-4.369,"---.---","---.---",50.493,"---.---","---.---","---.---","","","",""
17.070,-0.169,-4.358,"---.---","---.---",50.459,"---.---","---.---","---.---","","","",""
17.080,-0.181,-4.344,"---.---","---.---",50.449,"---.---","---.---","---.---","","","",""
17.090,-0.193,-4.332,"---.---","---.---",50.474,"---.---","---.---","---.---","","","",""
17.100,-0.196,-4.322,"---.---","---.---",50.508,"---.---","---.---","---.---","","","",""
17.110,-0.198,-4.318,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
17.120,-0.203,-4.318,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
17.130,-0.208,-4.323,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
17.140,-0.213,-4.323,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
17.150,-0.213,-4.323,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
17.160,-0.215,-4.326,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
17.170,-0.210,-4.330,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
17.180,-0.203,-4.319,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
17.190,-0.195,-4.320,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
17.200,-0.188,-4.317,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
17.210,-0.181,-4.316,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
17.220,-0.174,-4.323,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
17.230,-0.169,-4.324,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
17.240,-0.159,-4.330,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
17.250,-0.145,-4.340,"---.---","---.---",50.474,"---.---","---.---","---.---","","","",""
17.260,-0.135,-4.352,"---.---","---.---",50.469,"---.---","---.---","---.---","","","",""
17.270,-0.121,-4.359,"---.---","---.---",50.484,"---.---","---.---","---.---","","","",""
17.280,-0.109,-4.362,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
17.290,-0.094,-4.362,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
17.300,-0.080,-4.369,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
17.310,-0.065,-4.377,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
17.320,-0.053,-4.383,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
17.330,-0.039,-4.388,"---.---","---.---",50.464,"---.---","---.---","---.---","","","",""
17.340,-0.024,-4.399,"---.---","---.---",50.474,"---.---","---.---","---.---","","","",""
17.350,-0.019,-4.408,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
17.360,-0.014,-4.421,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
17.370,-0.010,-4.428,"---.---","---.---",50.493,"---.---","---.---","---.---","","","",""
17.380,-0.010,-4.431,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
17.390,-0.002,-4.440,"---.---","---.---",50.469,"---.---","---.---","---.---","","","",""
17.400,0.002,-4.443,"---.---","---.---",50.464,"---.---","---.---","---.---","","","",""
17.410,0.012,-4.448,"---.---","---.---",50.469,"---.---","---.---","---.---","","","",""
17.420,0.017,-4.443,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
17.430,0.019,-4.438,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
17.440,0.022,-4.434,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
17.450,0.014,-4.421,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
17.460,0.014,-4.419,"---.---","---.---",50.493,"---.---","---.---","---.---","","","",""
17.470,0.012,-4.410,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
17.480,0.010,-4.408,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
17.490,0.017,-4.418,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
17.500,0.017,-4.420,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
17.510,0.022,-4.434,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
17.520,0.019,-4.437,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
17.530,0.022,-4.440,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
17.540,0.024,-4.431,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
17.550,0.024,-4.425,"---.---","---.---",50.586,"---.---","---.---","---.---","","","",""
17.560,0.027,-4.423,"---.---","---.---",50.596,"---.---","---.---","---.---","","","",""
17.570,0.024,-4.417,"---.---","---.---",50.610,"---.---","---.---","---.---","","","",""
17.580,0.022,-4.416,"---.---","---.---",50.606,"---.---","---.---","---.---","","","",""
17.590,0.017,-4.407,"---.---","---.---",50.581,"---.---","---.---","---.---","","","",""
17.600,0.007,-4.405,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
17.610,0.005,-4.403,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
17.620,0.000,-4.405,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
17.630,0.000,-4.406,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
17.640,-0.002,-4.401,"---.---","---.---",50.464,"---.---","---.---","---.---","","","",""
17.650,-0.007,-4.398,"---.---","---.---",50.406,"---.---","---.---","---.---","","","",""
17.660,-0.005,-4.394,"---.---","---.---",50.366,"---.---","---.---","---.---","","","",""
17.670,-0.002,-4.391,"---.---","---.---",50.352,"---.---","---.---","---.---","","","",""
17.680,-0.005,-4.396,"---.---","---.---",50.376,"---.---","---.---","---.---","","","",""
17.690,-0.005,-4.406,"---.---","---.---",50.425,"---.---","---.---","---.---","","","",""
17.700,-0.002,-4.409,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
17.710,0.002,-4.413,"---.---","---.---",50.586,"---.---","---.---","---.---","","","",""
17.720,0.000,-4.419,"---.---","---.---",50.620,"---.---","---.---","---.---","","","",""
17.730,0.002,-4.420,"---.---","---.---",50.625,"---.---","---.---","---.---","","","",""
17.740,0.002,-4.418,"---.---","---.---",50.615,"---.---","---.---","---.---","","","",""
17.750,0.010,-4.425,"---.---","---.---",50.586,"---.---","---.---","---.---","","","",""
17.760,0.019,-4.425,"---.---","---.---",50.586,"---.---","---.---","---.---","","","",""
17.770,0.024,-4.414,"---.---","---.---",50.591,"---.---","---.---","---.---","","","",""
17.780,0.029,-4.412,"---.---","---.---",50.581,"---.---","---.---","---.---","","","",""
17.790,0.031,-4.407,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
17.800,0.039,-4.410,"---.---","---.---",50.508,"---.---","---.---","---.---","","","",""
17.810,0.044,-4.408,"---.---","---.---",50.459,"---.---","---.---","---.---","","","",""
17.820,0.051,-4.409,"---.---","---.---",50.440,"---.---","---.---","---.---","","","",""
17.830,0.060,-4.422,"---.---","---.---",50.445,"---.---","---.---","---.---","","","",""
17.840,0.070,-4.430,"---.---","---.---",50.484,"---.---","---.---","---.---","","","",""
17.850,0.072,-4.440,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
17.860,0.080,-4.455,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
17.870,0.087,-4.460,"---.---","---.---",50.571,"---.---","---.---","---.---","","","",""
17.880,0.094,-4.476,"---.---","---.---",50.591,"---.---","---.---","---.---","","","",""
17.890,0.104,-4.481,"---.---","---.---",50.596,"---.---","---.---","---.---","","","",""
17.900,0.116,-4.492,"---.---","---.---",50.586,"---.---","---.---","---.---","","","",""
17.910,0.125,-4.500,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
17.920,0.138,-4.514,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
17.930,0.145,-4.521,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
17.940,0.157,-4.535,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
17.950,0.164,-4.547,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
17.960,0.174,-4.556,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
17.970,0.179,-4.556,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
17.980,0.186,-4.567,"---.---","---.---",50.479,"---.---","---.---","---.---","","","",""
17.990,0.196,-4.569,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
18.000,0.203,-4.578,"---.---","---.---",50.493,"---.---","---.---","---.---","","","",""
18.010,0.205,-4.586,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
18.020,0.213,-4.587,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
18.030,0.220,-4.597,"---.---","---.---",50.523,"---.---","---.---","---.---","","","",""
18.040,0.227,-4.603,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
18.050,0.237,-4.605,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
18.060,0.241,-4.610,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
18.070,0.249,-4.616,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
18.080,0.258,-4.619,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
18.090,0.261,-4.618,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
18.100,0.266,-4.625,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
18.110,0.270,-4.626,"---.---","---.---",50.523,"---.---","---.---","---.---","","","",""
18.120,0.273,-4.627,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
18.130,0.278,-4.629,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
18.140,0.280,-4.632,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
18.150,0.287,-4.634,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
18.160,0.289,-4.635,"---.---","---.---",50.571,"---.---","---.---","---.---","","","",""
18.170,0.297,-4.639,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
18.180,0.302,-4.640,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
18.190,0.312,-4.642,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
18.200,0.319,-4.641,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
18.210,0.324,-4.645,"---.---","---.---",50.493,"---.---","---.---","---.---","","","",""
18.220,0.333,-4.647,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
18.230,0.333,-4.663,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
18.240,0.343,-4.666,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
18.250,0.347,-4.670,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
18.260,0.352,-4.682,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
18.270,0.362,-4.687,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
18.280,0.372,-4.690,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
18.290,0.379,-4.696,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
18.300,0.387,-4.707,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
18.310,0.391,-4.713,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
18.320,0.391,-4.725,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
18.330,0.391,-4.734,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
18.340,0.391,-4.746,"---.---","---.---",50.581,"---.---","---.---","---.---","","","",""
18.350,0.393,-4.747,"---.---","---.---",50.586,"---.---","---.---","---.---","","","",""
18.360,0.388,-4.737,"---.---","---.---",50.576,"---.---","---.---","---.---","","","",""
18.370,0.384,-4.724,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
18.380,0.384,-4.710,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
18.390,0.382,-4.702,"---.---","---.---",50.459,"---.---","---.---","---.---","","","",""
18.400,0.380,-4.695,"---.---","---.---",50.425,"---.---","---.---","---.---","","","",""
18.410,0.380,-4.687,"---.---","---.---",50.425,"---.---","---.---","---.---","","","",""
18.420,0.377,-4.686,"---.---","---.---",50.445,"---.---","---.---","---.---","","","",""
18.430,0.377,-4.692,"---.---","---.---",50.474,"---.---","---.---","---.---","","","",""
18.440,0.372,-4.693,"---.---","---.---",50.523,"---.---","---.---","---.---","","","",""
18.450,0.369,-4.696,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
18.460,0.364,-4.700,"---.---","---.---",50.581,"---.---","---.---","---.---","","","",""
18.470,0.367,-4.703,"---.---","---.---",50.596,"---.---","---.---","---.---","","","",""
18.480,0.364,-4.704,"---.---","---.---",50.601,"---.---","---.---","---.---","","","",""
18.490,0.364,-4.707,"---.---","---.---",50.596,"---.---","---.---","---.---","","","",""
18.500,0.367,-4.712,"---.---","---.---",50.581,"---.---","---.---","---.---","","","",""
18.510,0.367,-4.711,"---.---","---.---",50.571,"---.---","---.---","---.---","","","",""
18.520,0.367,-4.709,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
18.530,0.369,-4.706,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
18.540,0.374,-4.714,"---.---","---.---",50.523,"---.---","---.---","---.---","","","",""
18.550,0.374,-4.712,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
18.560,0.382,-4.709,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
18.570,0.382,-4.707,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
18.580,0.384,-4.708,"---.---","---.---",50.493,"---.---","---.---","---.---","","","",""
18.590,0.389,-4.700,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
18.600,0.398,-4.700,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
18.610,0.403,-4.689,"---.---","---.---",50.523,"---.---","---.---","---.---","","","",""
18.620,0.406,-4.688,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
18.630,0.406,-4.688,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
